DEVICEID,TRAVELID,SJ,LANEID,SPEED,FTNODE
916,58a1edbf362e17f60e8dc821c1477865,2019/7/3 10:28,3,13.92526813,5021_5012
916,97ecd575a7108fdb26be1f36f7b8c6b9,2019/7/3 10:28,4,38.29193249,5021_5012
916,65aa38a25a8c92c815ce41de634934de,2019/7/3 10:28,-1,20,5021_5012
916,13a012c3cb9f49872df999ba8a15bf16,2019/7/3 10:28,3,21.601927,5021_5012
916,c5c79168af94aab7c6abf835fa596d7a,2019/7/3 10:28,1,35.06045523,5021_5012
916,e51b4a449880509cd239c71b44f9d8f7,2019/7/3 10:28,3,40.11233744,5021_5012
915,0a97c199afc5e2faa9424cb0c5a7a02e,2019/7/3 10:29,3,34.99161351,5021_5012
915,471934bc51c667158a76ec0eed2f8a8c,2019/7/3 10:29,3,56.28751167,5021_5012
915,5bb36ac09aa044be4406bd2218890bbb,2019/7/3 10:29,3,46.90625973,5021_5012
915,0901d68d6e2fa253d4d3f050297774f2,2019/7/3 10:29,3,43.12959299,5021_5012
915,999d7dfd94f8fb02c3eb04e99cc1926c,2019/7/3 10:29,1.19E+18,34.79137825,5021_5012
915,1e2a3f1af3774aed19a376786c6ed0c8,2019/7/3 10:29,3,48.24643858,5021_5012
915,c085be250b0fbb97a09250fbbd39da5d,2019/7/3 10:29,3,35.38819212,5021_5012
915,ecbbf52e0b0d2db62db11cb9a3cb9e26,2019/7/3 10:29,1,6.777360915,5021_5012
915,2732da50f423930de99097a0f2b8640d,2019/7/3 10:29,3,35.10093811,5021_5012
915,727668b3f6f67bc343a9a8e00678acad,2019/7/3 10:29,3,35.20430302,5021_5012
916,1f28fa205718619ff1b663c7f019197f,2019/7/3 10:29,-1,20,5021_5012
916,1038fa08a6e21896024785143ec270c3,2019/7/3 10:29,2,35.16691742,5021_5012
916,a8561f38afd20275ed866c742fc4263f,2019/7/3 10:29,4,30.26638105,5021_5012
916,1319050604f809ea5bc9034bd1e7ba8a,2019/7/3 10:29,4,16.68163395,5021_5012
916,471934bc51c667158a76ec0eed2f8a8c,2019/7/3 10:29,4,56.28751167,5021_5012
916,4cd4e51b290e5359af06159a81572959,2019/7/3 10:29,1,31.88804457,5021_5012
916,5bb36ac09aa044be4406bd2218890bbb,2019/7/3 10:29,4,46.90625973,5021_5012
916,0901d68d6e2fa253d4d3f050297774f2,2019/7/3 10:29,4,43.12959299,5021_5012
916,1e2a3f1af3774aed19a376786c6ed0c8,2019/7/3 10:29,4,48.24643858,5021_5012
915,fe778f8335655b3ad1162808e4ed92a6,2019/7/3 10:30,1.19E+18,33.82713176,5021_5012
915,447c56fd10050aa19b88b80a31777ce1,2019/7/3 10:30,1,34.2085654,5021_5012
915,21c39b5418443515553b4a53de55e0a1,2019/7/3 10:30,1,35.12132881,5021_5012
915,7efb58d688775c21e24c4d2e1fe2abfb,2019/7/3 10:30,1.19E+18,8.40870886,5021_5012
915,dde9410570aa435ee0f96f4b37c61e28,2019/7/3 10:30,1.19E+18,35.32860028,5021_5012
915,6bf18734c5c5dc9b01d843ed582d659e,2019/7/3 10:30,3,35.1796948,5021_5012
915,4b0f06a81669d155f1d1565f0823c384,2019/7/3 10:30,1,39.8167251,5021_5012
915,0f95bcaf7fc4eab6a00a45a2a7608106,2019/7/3 10:30,1,35.58090328,5021_5012
915,c20e563a156a361058cdf6f3f4c2f9d8,2019/7/3 10:30,1,31.38888942,5021_5012
915,8e639f9e6958a53b7bd303b32a42ece4,2019/7/3 10:30,3,22.44343539,5021_5012
915,91695b08110c389fb4fe7c1db7f26f93,2019/7/3 10:30,1.19E+18,33.3241167,5021_5012
916,0a97c199afc5e2faa9424cb0c5a7a02e,2019/7/3 10:30,3,34.99161351,5021_5012
916,21c39b5418443515553b4a53de55e0a1,2019/7/3 10:30,1,35.12132881,5021_5012
916,702d22e6403eb7d6908cfb606dbd87a7,2019/7/3 10:30,3,19.63087662,5021_5012
916,999d7dfd94f8fb02c3eb04e99cc1926c,2019/7/3 10:30,3,34.79137825,5021_5012
916,c085be250b0fbb97a09250fbbd39da5d,2019/7/3 10:30,4,35.38819212,5021_5012
916,2732da50f423930de99097a0f2b8640d,2019/7/3 10:30,4,35.10093811,5021_5012
916,0f95bcaf7fc4eab6a00a45a2a7608106,2019/7/3 10:30,1,35.58090328,5021_5012
916,727668b3f6f67bc343a9a8e00678acad,2019/7/3 10:30,3,35.20430302,5021_5012
915,da93f46a03abd1278caf96b1471575ce,2019/7/3 10:31,3,40.12055162,5021_5012
915,e6acf3f7ba24485716e13f8a18717df3,2019/7/3 10:31,2,35.50634981,5021_5012
915,f134de9e6417c9c7dd0deb7e091bb9fb,2019/7/3 10:31,3,39.18244254,5021_5012
915,cb37cae9cbb3c15ba9721ad74a36dd8d,2019/7/3 10:31,1.19E+18,11.97869452,5021_5012
915,f228dec595197f18650f5ae75afe2310,2019/7/3 10:31,3,40.20536548,5021_5012
915,cd4a246b22691142d80d018a93c7c57f,2019/7/3 10:31,3,35.75230076,5021_5012
915,41bf96fb42bd9bc6f509105bc3e20e2f,2019/7/3 10:31,3,39.18244254,5021_5012
915,60e91978a0cc4ae1d056024e4751553c,2019/7/3 10:31,3,19.92429721,5021_5012
915,7095ee00e69934e8554d039ff86e8676,2019/7/3 10:31,1.19E+18,4.122535635,5021_5012
916,fe778f8335655b3ad1162808e4ed92a6,2019/7/3 10:31,4,33.82713176,5021_5012
916,447c56fd10050aa19b88b80a31777ce1,2019/7/3 10:31,1,34.2085654,5021_5012
916,e6acf3f7ba24485716e13f8a18717df3,2019/7/3 10:31,2,35.50634981,5021_5012
916,dde9410570aa435ee0f96f4b37c61e28,2019/7/3 10:31,2,35.32860028,5021_5012
916,f134de9e6417c9c7dd0deb7e091bb9fb,2019/7/3 10:31,4,39.18244254,5021_5012
916,f228dec595197f18650f5ae75afe2310,2019/7/3 10:31,4,40.20536548,5021_5012
916,6bf18734c5c5dc9b01d843ed582d659e,2019/7/3 10:31,4,35.1796948,5021_5012
916,4b0f06a81669d155f1d1565f0823c384,2019/7/3 10:31,1,39.8167251,5021_5012
916,cd4a246b22691142d80d018a93c7c57f,2019/7/3 10:31,3,35.75230076,5021_5012
916,41bf96fb42bd9bc6f509105bc3e20e2f,2019/7/3 10:31,4,39.18244254,5021_5012
916,c20e563a156a361058cdf6f3f4c2f9d8,2019/7/3 10:31,1,31.38888942,5021_5012
916,8e639f9e6958a53b7bd303b32a42ece4,2019/7/3 10:31,3,22.44343539,5021_5012
916,3a9a7ac86ea1aa28c5d2d5f89d45a64b,2019/7/3 10:31,1,19.72950167,5021_5012
916,60e91978a0cc4ae1d056024e4751553c,2019/7/3 10:31,-1,20,5021_5012
916,91695b08110c389fb4fe7c1db7f26f93,2019/7/3 10:31,3,33.3241167,5021_5012
915,d9ae9a35b55b25940d7e9b8f19e3829f,2019/7/3 10:32,3,45.63852298,5021_5012
915,fd630d2dd7fe62dfd59aa893422734ca,2019/7/3 10:32,3,44.56739557,5021_5012
915,3f7de917d7dc41f275d0b4c26b7fae38,2019/7/3 10:32,2,51.15187988,5021_5012
915,bd5335f6702983b0836086f4ce17dc86,2019/7/3 10:32,1.19E+18,10.49963142,5021_5012
915,f266a27a988e29e85f80aa4b0a459034,2019/7/3 10:32,3,11.43861311,5021_5012
915,42125145995f0b25599da3fe60de1561,2019/7/3 10:32,1,28.78257083,5021_5012
915,96a8efcceb15b834a19064f6753c42f1,2019/7/3 10:32,3,32.55063622,5021_5012
915,1e973fc4095e9f35a30147d9209f72cf,2019/7/3 10:32,1,35.23002908,5021_5012
915,bcd79d1061daf8978b8b331bf15aa739,2019/7/3 10:32,3,44.33802709,5021_5012
915,29c8366c232076049af1e9dc11c9e5e6,2019/7/3 10:32,1,18.22876384,5021_5012
915,e9f45c1391fd7fa3714106bf141be592,2019/7/3 10:32,3,43.2980859,5021_5012
915,1ab7c4e032c6baca2e5a426475a988e4,2019/7/3 10:32,1,39.55647318,5021_5012
916,d9ae9a35b55b25940d7e9b8f19e3829f,2019/7/3 10:32,4,45.63852298,5021_5012
916,fd630d2dd7fe62dfd59aa893422734ca,2019/7/3 10:32,3,44.56739557,5021_5012
916,da93f46a03abd1278caf96b1471575ce,2019/7/3 10:32,4,40.12055162,5021_5012
916,3f7de917d7dc41f275d0b4c26b7fae38,2019/7/3 10:32,2,51.15187988,5021_5012
916,96a8efcceb15b834a19064f6753c42f1,2019/7/3 10:32,4,32.55063622,5021_5012
916,80a27844bce4e8935a112075ed23788c,2019/7/3 10:32,4,27.89565712,5021_5012
916,e9f45c1391fd7fa3714106bf141be592,2019/7/3 10:32,4,43.2980859,5021_5012
915,9fe97f6309468bbb76acda0ec46c551f,2019/7/3 10:33,3,50.74069763,5021_5012
915,aab99208a1e13a6c33059474aac4708f,2019/7/3 10:33,3,24.64827509,5021_5012
915,43a31d3ad3f502b9251d08ec93225569,2019/7/3 10:33,3,40.12055162,5021_5012
915,772a40f519da1e1eba7b8f3a4eb67b6f,2019/7/3 10:33,3,26.44771167,5021_5012
915,f3e2e65b0aeea33f8ecbd6e1f482192e,2019/7/3 10:33,3,49.29096342,5021_5012
915,af85520d987a558ccda3da2e141e59d9,2019/7/3 10:33,3,19.94244891,5021_5012
915,88cd3ac443b67c0c261b367c8873173d,2019/7/3 10:33,3,35.20783101,5021_5012
916,7efb58d688775c21e24c4d2e1fe2abfb,2019/7/3 10:33,1,8.40870886,5021_5012
916,42125145995f0b25599da3fe60de1561,2019/7/3 10:33,1,28.78257083,5021_5012
916,cb37cae9cbb3c15ba9721ad74a36dd8d,2019/7/3 10:33,1,11.97869452,5021_5012
916,ecbbf52e0b0d2db62db11cb9a3cb9e26,2019/7/3 10:33,1,6.899152163,5021_5012
916,3be812404207c62ee286f7270321eb7e,2019/7/3 10:33,1,10.95381494,5021_5012
916,1e973fc4095e9f35a30147d9209f72cf,2019/7/3 10:33,1,35.23002908,5021_5012
916,f3e2e65b0aeea33f8ecbd6e1f482192e,2019/7/3 10:33,4,49.29096342,5021_5012
916,af85520d987a558ccda3da2e141e59d9,2019/7/3 10:33,-1,20,5021_5012
916,bcd79d1061daf8978b8b331bf15aa739,2019/7/3 10:33,4,44.33802709,5021_5012
916,29c8366c232076049af1e9dc11c9e5e6,2019/7/3 10:33,1,18.22876384,5021_5012
916,1ab7c4e032c6baca2e5a426475a988e4,2019/7/3 10:33,1,39.55647318,5021_5012
915,2e39d5557a65c11d278218ed5b12bbdb,2019/7/3 10:34,3,27.36075049,5021_5012
915,cd673eef6f5b2e6c218e050fe2f75c6f,2019/7/3 10:34,3,32.47356443,5021_5012
915,7d9aa90ace95f068c31dce0bf203a778,2019/7/3 10:34,1,35.41527074,5021_5012
915,29384a23f3ff3eec3e765cf7d81042a1,2019/7/3 10:34,3,57.50612399,5021_5012
915,960d381d2d3336600b045a32f498d99d,2019/7/3 10:34,1,35.58090328,5021_5012
915,554f55ac40a058c7e6eed184fb99610a,2019/7/3 10:34,2,28.13353394,5021_5012
915,6935e64accc95b7628c7cd2198b639c2,2019/7/3 10:34,1.19E+18,27.4439027,5021_5012
915,6f4cc1756115c8b00cb078ed287ff8eb,2019/7/3 10:34,2,44.33802709,5021_5012
915,bc0113acd39f1f899655699dcd6ff6e7,2019/7/3 10:34,1.19E+18,15.32483802,5021_5012
915,ff587451dae84be1c4ce0153d8815375,2019/7/3 10:34,3,35.99119481,5021_5012
915,37454fb710cd987c993047d54c833dff,2019/7/3 10:34,3,13.71694025,5021_5012
915,f3fd76f6307d0cf7cd0cc143ef2f5cfc,2019/7/3 10:34,2,30.18568645,5021_5012
915,1134f269aa8e34256107b9b053e6eafb,2019/7/3 10:34,3,27.68609717,5021_5012
915,268a03c1db3249c9d6b2eec9cef17eb0,2019/7/3 10:34,3,19.96935787,5021_5012
916,2e39d5557a65c11d278218ed5b12bbdb,2019/7/3 10:34,4,27.36075049,5021_5012
916,9fe97f6309468bbb76acda0ec46c551f,2019/7/3 10:34,4,50.74069763,5021_5012
916,cd673eef6f5b2e6c218e050fe2f75c6f,2019/7/3 10:34,4,32.47356443,5021_5012
916,98ffd18a9e0c810383bd4621c2b0a58d,2019/7/3 10:34,4,17.16444178,5021_5012
916,aab99208a1e13a6c33059474aac4708f,2019/7/3 10:34,3,24.64827509,5021_5012
916,43a31d3ad3f502b9251d08ec93225569,2019/7/3 10:34,4,40.12055162,5021_5012
916,772a40f519da1e1eba7b8f3a4eb67b6f,2019/7/3 10:34,3,26.44771167,5021_5012
916,554f55ac40a058c7e6eed184fb99610a,2019/7/3 10:34,2,28.13353394,5021_5012
916,f266a27a988e29e85f80aa4b0a459034,2019/7/3 10:34,3,11.43861311,5021_5012
916,6f4cc1756115c8b00cb078ed287ff8eb,2019/7/3 10:34,4,44.33802709,5021_5012
916,ff587451dae84be1c4ce0153d8815375,2019/7/3 10:34,3,35.99119481,5021_5012
916,f3fd76f6307d0cf7cd0cc143ef2f5cfc,2019/7/3 10:34,2,30.18568645,5021_5012
916,1134f269aa8e34256107b9b053e6eafb,2019/7/3 10:34,3,27.68609717,5021_5012
916,88cd3ac443b67c0c261b367c8873173d,2019/7/3 10:34,4,35.20783101,5021_5012
916,268a03c1db3249c9d6b2eec9cef17eb0,2019/7/3 10:34,-1,20,5021_5012
915,bf007e12f4d5282ff4570894db22bbe0,2019/7/3 10:35,3,19.94244891,5021_5012
915,6705198165b093417190e0a23d9bbf39,2019/7/3 10:35,3,40.20536548,5021_5012
915,88e4adb6287586980cae39309f1a56f7,2019/7/3 10:35,3,19.94244891,5021_5012
915,9647e8a61e690a88637a18b7fb46d562,2019/7/3 10:35,3,35.53162034,5021_5012
915,7fa42b8950d16c793d6ea9942304f63b,2019/7/3 10:35,1.19E+18,23.06088499,5021_5012
915,462b70c18639977bf6efaf79e224986e,2019/7/3 10:35,3,35.24137825,5021_5012
915,98cc9b78240ee1cdd6a66154294b1627,2019/7/3 10:35,1.19E+18,19.92429721,5021_5012
915,b480b718736fa0e8a527e5392f650249,2019/7/3 10:35,1.19E+18,35.32860028,5021_5012
915,2841d9f530854a10ed44669b2e5f7620,2019/7/3 10:35,1.19E+18,44.23547999,5021_5012
916,bf007e12f4d5282ff4570894db22bbe0,2019/7/3 10:35,-1,20,5021_5012
916,bc41aa4e693b03cf8a2a6fe8c46db080,2019/7/3 10:35,2,18.33696479,5021_5012
916,7d9aa90ace95f068c31dce0bf203a778,2019/7/3 10:35,1,35.41527074,5021_5012
916,29384a23f3ff3eec3e765cf7d81042a1,2019/7/3 10:35,4,57.50612399,5021_5012
916,960d381d2d3336600b045a32f498d99d,2019/7/3 10:35,1,35.58090328,5021_5012
916,88e4adb6287586980cae39309f1a56f7,2019/7/3 10:35,-1,20,5021_5012
916,bd5335f6702983b0836086f4ce17dc86,2019/7/3 10:35,1,10.49963142,5021_5012
916,1347b3ba901ca0bff57cdcb38472a695,2019/7/3 10:35,4,18.30652499,5021_5012
916,6935e64accc95b7628c7cd2198b639c2,2019/7/3 10:35,1,27.4439027,5021_5012
916,98cc9b78240ee1cdd6a66154294b1627,2019/7/3 10:35,-1,20,5021_5012
916,2841d9f530854a10ed44669b2e5f7620,2019/7/3 10:35,4,44.23547999,5021_5012
916,5d7214227880fbf19210e9fbadc37cff,2019/7/3 10:35,1,17.88002573,5021_5012
915,0cb4ff7d7370c5ff4fdb3ecfedab86a7,2019/7/3 10:36,3,43.374004,5021_5012
915,82c7d91da86eab9c512ebbbf0b4a89c8,2019/7/3 10:36,1,35.12132881,5021_5012
915,bcd6896654b99fed71064a6b2ef9c05e,2019/7/3 10:36,3,42.2896539,5021_5012
915,29c79f18f698d21428d91a5d97f84ae2,2019/7/3 10:36,3,19.94244891,5021_5012
915,e38f1976ed6a40803db46ac21bf24b67,2019/7/3 10:36,3,28.80240876,5021_5012
915,d817ec475a4d381202ff9acaa9041756,2019/7/3 10:36,1.19E+18,51.26018654,5021_5012
915,2dc8fb12be0ba17354646b37362a2ff4,2019/7/3 10:36,1,25.11722584,5021_5012
916,6705198165b093417190e0a23d9bbf39,2019/7/3 10:36,4,40.20536548,5021_5012
916,29c79f18f698d21428d91a5d97f84ae2,2019/7/3 10:36,-1,20,5021_5012
916,9647e8a61e690a88637a18b7fb46d562,2019/7/3 10:36,3,35.53162034,5021_5012
916,7fa42b8950d16c793d6ea9942304f63b,2019/7/3 10:36,4,23.06088499,5021_5012
916,bc0113acd39f1f899655699dcd6ff6e7,2019/7/3 10:36,4,15.32483802,5021_5012
916,462b70c18639977bf6efaf79e224986e,2019/7/3 10:36,3,35.24137825,5021_5012
916,b480b718736fa0e8a527e5392f650249,2019/7/3 10:36,2,35.32860028,5021_5012
916,37454fb710cd987c993047d54c833dff,2019/7/3 10:36,4,13.71694025,5021_5012
915,f6f9e2c829fdfc2b34737f72a2c90eff,2019/7/3 10:37,1,29.86254382,5021_5012
915,211ee312d69311e691d5b9301cadc77c,2019/7/3 10:37,3,40.12055162,5021_5012
915,301a618fd150445773ad1f8913d3cb5f,2019/7/3 10:37,3,35.16262157,5021_5012
915,6c562bd4a289cf87d6c34970561ba272,2019/7/3 10:37,1,53.15617406,5021_5012
915,62a61f6359b48dceed371989209553ab,2019/7/3 10:37,1.19E+18,19.94244891,5021_5012
915,f429dc1fadac7cd5ea2b1492462409ec,2019/7/3 10:37,3,35.94132749,5021_5012
916,0cb4ff7d7370c5ff4fdb3ecfedab86a7,2019/7/3 10:37,3,43.374004,5021_5012
916,82c7d91da86eab9c512ebbbf0b4a89c8,2019/7/3 10:37,1,35.12132881,5021_5012
916,f6f9e2c829fdfc2b34737f72a2c90eff,2019/7/3 10:37,1,29.86254382,5021_5012
916,bcd6896654b99fed71064a6b2ef9c05e,2019/7/3 10:37,3,42.2896539,5021_5012
916,e38f1976ed6a40803db46ac21bf24b67,2019/7/3 10:37,3,28.80240876,5021_5012
916,d817ec475a4d381202ff9acaa9041756,2019/7/3 10:37,3,51.26018654,5021_5012
916,301a618fd150445773ad1f8913d3cb5f,2019/7/3 10:37,3,35.16262157,5021_5012
916,2dc8fb12be0ba17354646b37362a2ff4,2019/7/3 10:37,1,25.11722584,5021_5012
916,6c562bd4a289cf87d6c34970561ba272,2019/7/3 10:37,1,53.15617406,5021_5012
916,7095ee00e69934e8554d039ff86e8676,2019/7/3 10:37,1,4.122535635,5021_5012
916,8cd73779f446964d0f4bed98961ceeb0,2019/7/3 10:37,1,23.946155,5021_5012
915,e09cc87fe05637d529b49583e935434d,2019/7/3 10:38,3,46.80125082,5021_5012
915,5238b87bd454f91241cc4abfbb9495fc,2019/7/3 10:38,2,44.43750922,5021_5012
915,61f0c82566485d33ca7e0ced5a61f93d,2019/7/3 10:38,3,33.03617705,5021_5012
915,425d84c0c2836131e549540087b5e661,2019/7/3 10:38,1,35.41527074,5021_5012
915,fd7f91725f392e5d9caa386632160190,2019/7/3 10:38,3,30.15402411,5021_5012
915,d9eac41a54c50a9e34553b8a9c53980e,2019/7/3 10:38,3,25.14694074,5021_5012
916,211ee312d69311e691d5b9301cadc77c,2019/7/3 10:38,4,40.12055162,5021_5012
916,b950917f41bb8776f0aace7927a3f5d7,2019/7/3 10:38,1,35.24093615,5021_5012
916,e09cc87fe05637d529b49583e935434d,2019/7/3 10:38,4,46.80125082,5021_5012
916,5238b87bd454f91241cc4abfbb9495fc,2019/7/3 10:38,4,44.43750922,5021_5012
916,425d84c0c2836131e549540087b5e661,2019/7/3 10:38,1,35.41527074,5021_5012
916,65b7e78463f2506ebe5a3dd061bffe8c,2019/7/3 10:38,1,23.99503323,5021_5012
916,62a61f6359b48dceed371989209553ab,2019/7/3 10:38,-1,20,5021_5012
916,f429dc1fadac7cd5ea2b1492462409ec,2019/7/3 10:38,4,35.94132749,5021_5012
915,9385650c5b960991c9ffc82f62bdeb4c,2019/7/3 10:39,1.19E+18,15.3176775,5021_5012
915,5ae74f0b7631f78972c5f70447b98f25,2019/7/3 10:39,2,35.04624354,5021_5012
915,c9c0a614162c90b473d2813279766ae7,2019/7/3 10:39,3,16.77155272,5021_5012
915,aff052256fb15614d3259c580d1f285d,2019/7/3 10:39,3,14.805548,5021_5012
915,d84757192d931676cb96205dd0ec95ce,2019/7/3 10:39,3,40.12055162,5021_5012
915,6edff030c996a8ad8487575a1527b921,2019/7/3 10:39,3,14.83951761,5021_5012
915,3b428e9d086874ab9d93905b4f64cc88,2019/7/3 10:39,3,12.90593727,5021_5012
915,9bc2116fbaae52c8658e42172a3ef36f,2019/7/3 10:39,2,54.47178549,5021_5012
915,c0e43c75037e00e0a1ef9708d8ba37f6,2019/7/3 10:39,1.19E+18,15.01771178,5021_5012
916,61f0c82566485d33ca7e0ced5a61f93d,2019/7/3 10:39,4,33.03617705,5021_5012
916,fd7f91725f392e5d9caa386632160190,2019/7/3 10:39,4,30.15402411,5021_5012
916,85b8fcd7be59aa45f8f520f479579253,2019/7/3 10:39,4,21.30213817,5021_5012
916,d84757192d931676cb96205dd0ec95ce,2019/7/3 10:39,4,40.12055162,5021_5012
916,d9eac41a54c50a9e34553b8a9c53980e,2019/7/3 10:39,4,25.14694074,5021_5012
915,293fd997630f63f9180b82d53736b0a3,2019/7/3 10:40,3,28.80240876,5021_5012
915,cdbbc369a94cfd4f9d69e58e03ad7760,2019/7/3 10:40,3,46.62658702,5021_5012
916,5ae74f0b7631f78972c5f70447b98f25,2019/7/3 10:40,2,35.04624354,5021_5012
916,9bc2116fbaae52c8658e42172a3ef36f,2019/7/3 10:40,4,54.47178549,5021_5012
916,580abe8ad97d363963c11501d38abb5d,2019/7/3 10:40,2,22.15318743,5021_5012
916,7c93b82491619daff5b542db97fe929f,2019/7/3 10:40,3,9.864186583,5021_5012
916,b777e10ff60efaf1e45fce6250d8aee5,2019/7/3 10:40,2,22.16403424,5021_5012
915,508ae69b94b61bba74e24fc92a854125,2019/7/3 10:41,2,41.09378121,5021_5012
915,2511473b9948ad3d05d33b2cb0e37aa0,2019/7/3 10:41,1,35.58090328,5021_5012
915,7cd2c8d357aa6aa5a9fa1432cee74f18,2019/7/3 10:41,1,57.66560186,5021_5012
915,97e99001a93b5e235daedab574d34e4f,2019/7/3 10:41,3,44.43750922,5021_5012
916,9385650c5b960991c9ffc82f62bdeb4c,2019/7/3 10:41,3,15.3176775,5021_5012
916,21c912a82426ebba4869e757aaa8d081,2019/7/3 10:41,1,35.55641197,5021_5012
916,c9c0a614162c90b473d2813279766ae7,2019/7/3 10:41,4,16.77155272,5021_5012
916,508ae69b94b61bba74e24fc92a854125,2019/7/3 10:41,4,41.09378121,5021_5012
916,293fd997630f63f9180b82d53736b0a3,2019/7/3 10:41,3,28.80240876,5021_5012
916,786b6b597f2b7ab98c390284b55affc8,2019/7/3 10:41,3,18.74893454,5021_5012
916,94268a982fe5562dc45f475689e9922a,2019/7/3 10:41,4,26.03594665,5021_5012
916,aff052256fb15614d3259c580d1f285d,2019/7/3 10:41,3,14.805548,5021_5012
916,6edff030c996a8ad8487575a1527b921,2019/7/3 10:41,3,14.83951761,5021_5012
916,3b428e9d086874ab9d93905b4f64cc88,2019/7/3 10:41,4,12.90593727,5021_5012
916,26d8c55b30a758e7fff9e94c6faba9de,2019/7/3 10:41,4,11.1878103,5021_5012
916,26d8c55b30a758e7fff9e94c6faba9de,2019/7/3 10:41,4,11.1878103,5021_5012
916,c0e43c75037e00e0a1ef9708d8ba37f6,2019/7/3 10:41,4,15.01771178,5021_5012
916,cdbbc369a94cfd4f9d69e58e03ad7760,2019/7/3 10:41,4,46.62658702,5021_5012
916,97e99001a93b5e235daedab574d34e4f,2019/7/3 10:41,4,44.43750922,5021_5012
915,de7adbb347d75e004532446a4be646de,2019/7/3 10:42,3,37.59080347,5021_5012
915,bbac378c5b6cd7a8082850d048a91af6,2019/7/3 10:42,3,42.0776517,5021_5012
915,51635eec593795718c049339c0d6cc1f,2019/7/3 10:42,1,16.31926744,5021_5012
915,cf194c345aa1ea3fb23853b070f9e748,2019/7/3 10:42,3,29.79559526,5021_5012
915,3ad741368f6dd16a24fa7ef120ca4e9f,2019/7/3 10:42,1,35.12132881,5021_5012
915,929f0161d55d132c6299b1b473233ff1,2019/7/3 10:42,2,27.34945054,5021_5012
915,f8d1e28df776d733b2c10354e0ded830,2019/7/3 10:42,1,35.72227676,5021_5012
915,463af37387042c0a9a7e449b5bd2eb0d,2019/7/3 10:42,3,35.84776658,5021_5012
915,961bfe3f29f7f34d3673e8e557645e87,2019/7/3 10:42,1,35.15703027,5021_5012
915,4e6796c4c4245d3d20e2829f1e03e185,2019/7/3 10:42,1.19E+18,35.26825562,5021_5012
915,244e87b1076c844d2897ea3135b1875d,2019/7/3 10:42,1,35.65869768,5021_5012
915,d68d0e5847869aefa239f72e945f4d9d,2019/7/3 10:42,1,29.05361124,5021_5012
915,2307801e7f1e3c6185c4269015ff0d81,2019/7/3 10:42,3,45.63852298,5021_5012
915,8152f9192500fd24eca64a0ccfee4b09,2019/7/3 10:42,1.19E+18,45.39957157,5021_5012
915,b2e24059aea7e5c521498a1e12866a90,2019/7/3 10:42,2,41.17102527,5021_5012
915,f468b9a9fb7670679826e2201c75aa0e,2019/7/3 10:42,3,32.47356443,5021_5012
916,bbac378c5b6cd7a8082850d048a91af6,2019/7/3 10:42,4,42.0776517,5021_5012
916,2511473b9948ad3d05d33b2cb0e37aa0,2019/7/3 10:42,1,35.58090328,5021_5012
916,7cd2c8d357aa6aa5a9fa1432cee74f18,2019/7/3 10:42,1,57.66560186,5021_5012
915,b17a373b0a6b203ff5f56b21ec24c163,2019/7/3 10:43,3,20.82101838,5021_5012
915,296e10bf65f8420ecfc92c842e443cef,2019/7/3 10:43,3,42.0776517,5021_5012
915,e3f1e4843b874b2dc75df265a66485f4,2019/7/3 10:43,1,35.18815367,5021_5012
915,d8795d91b53b5f602a660c4cee9b51c6,2019/7/3 10:43,3,35.10093811,5021_5012
915,5ef8c9b784d40c5aa41083e35414d4e5,2019/7/3 10:43,1,35.58090328,5021_5012
915,c95ac4c8552366bd1a1f68235df7fc1a,2019/7/3 10:43,1,31.658749,5021_5012
916,21fa71e369cb627c33177131581a2c8e,2019/7/3 10:43,4,22.53110768,5021_5012
916,de7adbb347d75e004532446a4be646de,2019/7/3 10:43,3,37.59080347,5021_5012
916,51635eec593795718c049339c0d6cc1f,2019/7/3 10:43,1,16.31926744,5021_5012
916,05c8369a3b60448345238273781ac7a2,2019/7/3 10:43,-1,20,5021_5012
916,cf194c345aa1ea3fb23853b070f9e748,2019/7/3 10:43,3,29.79559526,5021_5012
916,e3f1e4843b874b2dc75df265a66485f4,2019/7/3 10:43,1,35.18815367,5021_5012
916,3ad741368f6dd16a24fa7ef120ca4e9f,2019/7/3 10:43,1,35.12132881,5021_5012
916,d8795d91b53b5f602a660c4cee9b51c6,2019/7/3 10:43,4,35.10093811,5021_5012
916,929f0161d55d132c6299b1b473233ff1,2019/7/3 10:43,2,27.34945054,5021_5012
916,7d50512e5c21da9b90287f6f6919a5e4,2019/7/3 10:43,1,23.54503323,5021_5012
916,f8d1e28df776d733b2c10354e0ded830,2019/7/3 10:43,1,35.72227676,5021_5012
916,463af37387042c0a9a7e449b5bd2eb0d,2019/7/3 10:43,4,35.84776658,5021_5012
916,961bfe3f29f7f34d3673e8e557645e87,2019/7/3 10:43,1,35.15703027,5021_5012
916,4e6796c4c4245d3d20e2829f1e03e185,2019/7/3 10:43,3,35.26825562,5021_5012
916,3775668b55e0bc8771867a2a2aed26ce,2019/7/3 10:43,2,19.48906459,5021_5012
916,244e87b1076c844d2897ea3135b1875d,2019/7/3 10:43,1,35.65869768,5021_5012
916,d68d0e5847869aefa239f72e945f4d9d,2019/7/3 10:43,1,29.05361124,5021_5012
916,2307801e7f1e3c6185c4269015ff0d81,2019/7/3 10:43,4,45.63852298,5021_5012
